date,equity,daily_return
2011-06-14,97852.14437483267,-0.01678058218676597
2011-06-15,97796.1436002051,-0.000572299922350794
2011-06-16,97771.48984794313,-0.00025209329687641034
2011-06-17,98193.48401984939,0.004316127048514317
2011-06-20,100173.32783909571,0.0201626802328974
2011-06-21,99221.10791307356,-0.009505723195616156
2011-06-22,99760.54870360222,0.005436754354741424
2011-06-23,98633.85457436854,-0.01129398488556035
2011-06-24,99434.49585262033,0.008117307000793517
2011-06-27,100424.13076772,0.009952631696010938
2011-06-28,100812.81185937423,0.0038703953789081423
2011-06-29,101895.6896040281,0.01074146950850263
2011-06-30,103162.75244685335,0.012434901297092439
2011-07-01,103158.98890283852,-3.648161691671703e-05
2011-07-05,103635.73994842508,0.0046215172391384845
2011-07-06,104138.00368274144,0.0048464336199685945
2011-07-07,103525.5453832986,-0.005881217977912456
2011-07-08,102527.3553828078,-0.009641968045616525
2011-07-11,102159.7274065815,-0.0035856574555509723
2011-07-12,102151.85159629476,-7.709310201462361e-05
2011-07-13,101856.21609470334,-0.0028940787364263084
2011-07-14,101821.91352055797,-0.00033677447936497634
2011-07-15,100934.05977912658,-0.008719672521692702
2011-07-18,102684.62988537812,0.017343700531637297
2011-07-19,102338.9836584392,-0.0033660950750345367
2011-07-20,103212.11803625048,0.008531786681851374
2011-07-21,102939.35958784948,-0.0026426979078678415
2011-07-22,102380.05404393352,-0.005433349752274809
2011-07-25,101975.98682782774,-0.0039467376715037975
2011-07-26,100765.05350278842,-0.011874690921930598
2011-07-27,100659.81411917236,-0.00104440358991269
2011-07-28,100498.5561686131,-0.0016020092225517148
2011-07-29,99848.1675449395,-0.006471621568198317
2011-08-01,97570.43408033221,-0.022811970621114595
2011-08-02,98194.30987639798,0.006394107005326077
2011-08-03,94306.03064277062,-0.03959780600853263
2011-08-04,95211.27911259008,0.0095990517642349
2011-08-05,90444.24505902844,-0.050067955162376165
2011-08-08,93369.54790236203,0.03234371453290806
2011-08-09,93369.54790236203,0.0
2011-08-10,97988.2369081244,0.04946675987541676
2011-08-11,98824.45444287629,0.00853385631926358
2011-08-12,101118.46707007203,0.0232130057294853
2011-08-15,100024.13569758249,-0.010822270196513271
2011-08-16,100042.63978599766,0.00018499623402021823
2011-08-17,95143.08285767837,-0.04897468658164145
2011-08-18,93932.95315680293,-0.012719050765736026
2011-08-19,93553.67881048552,-0.004037713428260759
2011-08-22,96834.82461259964,0.03507233327254653
2011-08-23,103268.75968067013,0.06644236816465854
2011-08-24,110648.7079538482,0.07146351225674152
2011-08-25,111462.76605981207,0.0073571406392147765
2011-08-26,118695.46941558147,0.0648889634758234
2011-08-29,116121.74414605099,-0.02168343309313059
2011-08-30,116757.73611521126,0.005476941238157451
2011-08-31,112925.70466234475,-0.03282036446034908
2011-09-01,105203.16704217537,-0.0683860033750534
2011-09-02,102020.26461171934,-0.030254815705120564
2011-09-06,107953.23278867062,0.05815480090677738
2011-09-07,106467.23958065339,-0.01376515709285159
2011-09-08,104327.63874084476,-0.020096330554224547
2011-09-09,104944.26868133273,0.0059105137232108975
2011-09-12,106250.81555459311,0.012449911650037393
2011-09-13,107683.6078880269,0.013485000806394965
2011-09-14,108687.76489937385,0.00932506842073053
2011-09-15,108925.96162467633,0.0021915688994340594
2011-09-16,107088.97252832119,-0.016864566251751967
2011-09-19,106737.22965823677,-0.0032845853478647765
2011-09-20,104043.58743465452,-0.02523620139108971
2011-09-21,99943.44695000358,-0.03940791148926946
2011-09-22,100668.62107365744,0.00725584463798441
2011-09-23,102832.08890653281,0.02149098507361487
2011-09-26,103576.22916837699,0.00723645964753814
2011-09-27,101142.35619429183,-0.023498374034534215
2011-09-28,101258.8706290927,0.0011519845807924853
2011-09-29,98818.63325766344,-0.024098998500267046
2011-09-30,95368.25419575845,-0.03491627993789734
2011-10-03,98024.56272188372,0.027853173454059292
2011-10-04,100379.63679725774,0.024025346402777363
2011-10-05,101718.37187244435,0.013336719656502825
2011-10-06,102121.94991930001,0.003967602306511253
2011-10-07,104624.06349344713,0.02450123187154532
2011-10-10,104288.19160008615,-0.0032102738332469008
2011-10-11,104849.29886001855,0.005380352764041163
2011-10-12,105329.98657337538,0.004584558204805944
2011-10-13,106546.16014542013,0.011546318494947628
2011-10-14,105159.15513386855,-0.013017878914251924
2011-10-17,106905.49025778327,0.01660659142507939
2011-10-18,106076.42757652477,-0.007755099193309435
2011-10-19,106193.83949538783,0.0011068615482770837
2011-10-20,108386.32477003525,0.020646068407222634
2011-10-21,110370.03382233002,0.01830220792617183
2011-10-24,106447.0952900241,-0.03554351119091734
2011-10-25,105816.2856940273,-0.005926038604229688
2011-10-26,109145.90151052894,0.031466005394759126
2011-10-27,110158.23991914863,0.00927509319735691
2011-10-28,107894.60313808119,-0.02054895559995202
2011-10-31,105023.0838812835,-0.026614113897085193
2011-11-01,106424.36438526916,0.013342595286667347
2011-11-02,106424.36438526916,0.0
2011-11-03,102932.1101218429,-0.032814424437470735
2011-11-04,102966.0230473314,0.00032946886494755745
2011-11-07,104213.04884561355,0.012111041694879532
2011-11-08,100051.4510545589,-0.039933557622134686
2011-11-09,99410.46668076554,-0.006406547501683235
2011-11-10,101405.09170876713,0.020064537413418293
2011-11-11,99432.13100520807,-0.019456229172647
2011-11-14,100491.6665623475,0.01065586693584919
2011-11-15,98385.0856672456,-0.020962742157280445
2011-11-16,98385.0856672456,0.0
2011-11-17,98385.0856672456,0.0
2011-11-18,96730.66045539087,-0.01681581309437752
2011-11-21,98696.68062798727,0.02032468467950821
2011-11-22,96201.16612856726,-0.02528468519449234
2011-11-23,95304.66415160896,-0.009319034405052662
2011-11-25,98594.44946009948,0.03451861813664436
2011-11-28,97829.004946097,-0.007763565983623266
2011-11-29,100188.23904072556,0.024115895852446556
2011-11-30,101690.26845202826,0.01499207317829132
2011-12-01,101690.26845202826,0.0
2011-12-02,101690.26845202826,0.0
2011-12-05,101690.26845202826,0.0
2011-12-06,100988.84684179386,-0.006897627677768469
2011-12-07,97793.4136923954,-0.03164144605398178
2011-12-08,99191.3762449225,0.014295058324933052
2011-12-09,96728.24037548744,-0.02483215741813183
2011-12-12,94065.41537311296,-0.027528930455446243
2011-12-13,90403.93699491702,-0.03892480954527855
2011-12-14,89605.09385648242,-0.008836375549435616
2011-12-15,89605.09385648242,0.0
2011-12-16,88724.11279593287,-0.009831818958424266
2011-12-19,91343.68826792149,0.029524955386295914
2011-12-20,91704.6562168115,0.003951755788875745
2011-12-21,92289.43636043248,0.006376777011610102
2011-12-22,93414.62855242254,0.01219199332408607
2011-12-23,93795.8983917296,0.0040814789419528095
2011-12-27,92574.6800694345,-0.013019954424817114
2011-12-28,93549.8911838168,0.010534317954443395
2011-12-29,93072.66953343687,-0.005101252864551499
2011-12-30,93072.66953343687,0.0
2012-01-03,93072.66953343687,0.0
2012-01-04,93160.40567265244,0.0009426627564826052
2012-01-05,93329.94727532641,0.0018198890553321684
2012-01-06,93614.28331489618,0.0030465680938505106
2012-01-09,94437.9066532519,0.008798052062047645
2012-01-10,94241.41083194951,-0.0020806880231248217
2012-01-11,94187.13180325163,-0.0005759573017712683
2012-01-12,93762.2929254381,-0.004510583024239167
2012-01-13,94089.52012093757,0.003489965798507911
2012-01-17,94089.52012093757,0.0
2012-01-18,94333.76865559355,0.002595916467020288
2012-01-19,94351.24521886514,0.00018526306666899435
2012-01-20,94335.46600158824,-0.00016723909939173572
2012-01-23,94253.68585461128,-0.0008669077542435847
2012-01-24,95280.45460301396,0.010893672105157747
2012-01-25,94779.44051010923,-0.005258309219789226
2012-01-26,94517.31325812821,-0.002765655194525607
2012-01-27,94385.78032727638,-0.0013916279072873296
2012-01-30,94384.36300960796,-1.5016220277175155e-05
2012-01-31,95251.05138646839,0.009182541993446645
2012-02-01,95486.28112143959,0.0024695762571354868
2012-02-02,97069.52354876098,0.016580836626235395
2012-02-03,97213.69157854491,0.0014852038468234248
2012-02-06,97342.41621877931,0.001324141056102235
2012-02-07,97613.40592346304,0.002783881017239764
2012-02-08,97462.60557424146,-0.0015448733480297955
2012-02-09,96756.5138836969,-0.007244744652416557
2012-02-10,97135.98559535448,0.003921924182941439
2012-02-13,97336.13198199133,0.0020604762015864254
2012-02-14,96563.1898633749,-0.007940957821905613
2012-02-15,97984.88427477023,0.014722943736705928
2012-02-16,97918.91244752271,-0.0006732857596944088
2012-02-17,97577.53249696667,-0.0034863535758631763
2012-02-21,96696.79365920604,-0.009026041294782773
2012-02-22,97573.23631398173,0.00906382333487272
2012-02-23,97375.9366628811,-0.0020220673060975967
2012-02-24,97676.6747698323,0.003088423251756467
2012-02-27,98041.27482507983,0.003732723867869936
2012-02-28,97778.27747229466,-0.0026825166569324206
2012-02-29,98944.48315418485,0.011927042611490468
2012-03-01,98682.5417465853,-0.002647357379100868
2012-03-02,97271.09623666354,-0.014302889700047672
2012-03-05,95180.47031338424,-0.021492776417289867
2012-03-06,96253.19900006603,0.01127047054033028
2012-03-07,97069.22853792795,0.008477947188657709
2012-03-08,97590.44065124424,0.0053694885718869045
2012-03-09,97084.70843388478,-0.0051821901201037695
2012-03-12,99130.82145164101,0.021075543726328763
2012-03-13,98649.54293772967,-0.004854983615223318
2012-03-14,99875.864740814,0.012431094626139384
2012-03-15,99756.17248033779,-0.0011984102544374763
2012-03-16,100243.7280534679,0.004887472734844777
2012-03-19,99927.44311054729,-0.003155159420566634
2012-03-20,100050.43243189115,0.0012307862336456313
2012-03-21,99116.10936262857,-0.00933852104935795
2012-03-22,99887.5754306923,0.007783457936602646
2012-03-23,101934.58691942785,0.020493154227733616
2012-03-26,101461.38645133973,-0.004642197338398546
2012-03-27,100399.56159416094,-0.010465309950086522
2012-03-28,100221.00749786806,-0.0017784350196132438
2012-03-29,100889.53470649835,0.006670529715484008
2012-03-30,101338.69194698594,0.004451970581430942
2012-04-02,101112.49348110681,-0.0022321036667563026
2012-04-03,99784.130307599,-0.013137478147109506
2012-04-04,99698.61774150745,-0.0008569756115321073
2012-04-05,98193.67800621179,-0.01509489067539107
2012-04-09,96451.43667165868,-0.017742907383944843
2012-04-10,97583.51674936913,0.011737306532450021
2012-04-11,98796.80048787795,0.012433285650331527
2012-04-12,97531.85562603151,-0.012803500271262603
2012-04-13,97927.28106136434,0.004054320845170878
2012-04-16,99119.9749629937,0.012179383402690291
2012-04-17,98587.31809729959,-0.00537385997013189
2012-04-18,98633.63248520996,0.00046978038153611037
2012-04-19,98781.41973263708,0.0014983453787863258
2012-04-20,97787.27297108654,-0.01006410683548893
2012-04-23,98246.34326728068,0.004694581229705364
2012-04-24,99353.59621842846,0.011270169599447398
2012-04-25,100119.79773357236,0.007711864938028157
2012-04-26,98191.4762997991,-0.01926014112518169
2012-04-27,100182.87953011223,0.02028081566095352
2012-04-30,100514.8038220544,0.0033131837844848633
2012-05-01,100310.58349667274,-0.002031743759289384
2012-05-02,100004.17785026898,-0.003054569475352764
2012-05-03,99161.6355611647,-0.008425070904195309
2012-05-04,98395.75992803353,-0.007723507471382618
2012-05-07,98625.5067963837,0.0023349265102297068
2012-05-08,97246.86731018475,-0.013978528790175915
2012-05-09,98012.7746159993,0.007875907234847546
2012-05-10,98328.28471926003,0.003219071233284193
2012-05-11,97261.26496668569,-0.01085160547263513
2012-05-14,96988.58395665493,-0.0028035930863552494
2012-05-15,96536.77265771136,-0.004658396694867407
2012-05-16,94821.4034704997,-0.01776907534804195
2012-05-17,94450.67436284573,-0.00390976186899934
2012-05-18,96420.67078237265,0.02085740978363901
2012-05-21,96401.26790445224,-0.00020123151771258543
2012-05-22,97282.77776472719,0.009144172887317836
2012-05-23,96960.68973888144,-0.0033108432267908933
2012-05-24,96569.31035573813,-0.004036474824976176
2012-05-25,97395.0134284052,0.008550367291900328
2012-05-29,96391.98265778176,-0.010298584448173645
2012-05-30,96386.65519308145,-5.526875320356335e-05
2012-05-31,94373.65200853706,-0.020884666871279475
2012-06-01,94607.7171225533,0.002480195574025857
2012-06-04,94921.18637161021,0.003313358133891598
2012-06-05,96561.9683741012,0.01728573003783822
2012-06-06,96867.08070732914,0.003159756769309752
2012-06-07,97723.49444034022,0.008841122564626857
2012-06-08,97723.49444034022,0.0
2012-06-11,98932.44998418029,0.012371186179574577
2012-06-12,98137.7323686434,-0.008032931719208138
2012-06-13,98956.93487140143,0.008347477397182957
2012-06-14,100058.13592457051,0.011128083692165091
2012-06-15,100477.19976142398,0.00418820351769682
2012-06-18,101205.40179287833,0.007247435569297523
2012-06-19,101098.34421328938,-0.0010578247572993861
2012-06-20,98924.22366661546,-0.02150500647258013
2012-06-21,99940.20141338007,0.01027026252122596
2012-06-22,97490.95955776818,-0.024507073439657693
2012-06-25,97596.15898015189,0.0010790684886160305
2012-06-26,98656.60549961257,0.010865658347029239
2012-06-27,98376.20109490858,-0.0028422263596439737
2012-06-28,100730.60987729073,0.023932706855703142
2012-06-29,100900.44856380693,0.0016860682837432255
2012-07-02,102243.37694206375,0.013309439129079694
2012-07-03,101240.15179903376,-0.00981212840415537
2012-07-05,100168.19386097578,-0.010588268774881728
2012-07-06,99681.50727596477,-0.004858693825372028
2012-07-09,98794.98592334859,-0.00889353880014969
2012-07-10,98533.10261973068,-0.002650775251095184
2012-07-11,98115.55045474616,-0.004237684127292595
2012-07-12,99371.1149849761,0.012796794436872006
2012-07-13,99459.83772422335,0.0008928423441830093
2012-07-16,99888.69827050436,0.004311896702165542
2012-07-17,101070.17985656945,0.011827980607631619
2012-07-18,100911.03563701546,-0.0015745912372949536
2012-07-19,100057.74637607718,-0.008455856741056778
2012-07-20,99305.47503764686,-0.0075183717970503505
2012-07-23,98161.71790907718,-0.011517563640233128
2012-07-24,98532.01321514256,0.0037722985493019233
2012-07-25,100188.90471865525,0.01681576829141704
2012-07-26,101841.73913710022,0.01649718023254536
2012-07-27,102070.64051350542,0.0022476184945844587
2012-07-30,101414.48846975045,-0.006428411151864566
2012-07-31,101082.02247228917,-0.0032782889553345743
2012-08-01,101162.11083289288,0.000792310627002735
2012-08-02,102142.25483730013,0.009688844927586617
2012-08-03,102318.58028406373,0.0017262732944800527
2012-08-06,102091.35116369625,-0.0022208001688122756
2012-08-07,102346.53285608739,0.002499542708392255
2012-08-08,102152.24603357405,-0.0018983234418556098
2012-08-09,102556.2068693916,0.003954497835366053
2012-08-10,102506.22446002821,-0.0004873660102020949
2012-08-13,102471.92089735977,-0.00033464858206571106
2012-08-14,102732.12965424,0.0025393176452780607
2012-08-15,103064.96998110913,0.003239885398943443
2012-08-16,102983.51352356188,-0.0007903408652055078
2012-08-17,102963.89020087535,-0.00019054819567827504
2012-08-20,102269.26320975748,-0.006746316497586669
2012-08-21,102288.49020042748,0.00018800360994646308
2012-08-22,101673.9849463018,-0.006007569892972242
2012-08-23,102488.7212415503,0.00801322280894965
2012-08-24,102315.63107743567,-0.0016888703656150032
2012-08-27,102384.3149121181,0.0006712936621624978
2012-08-28,102571.44285405797,0.0018277012655744326
2012-08-29,102039.37440986338,-0.005187296087387949
2012-08-30,102283.39644122195,0.0023914497003715957
2012-08-31,102240.30283039718,-0.00042131579830311243
2012-09-04,102274.73968966823,0.0003368227432598355
2012-09-05,104078.4065032506,0.01763550627510995
2012-09-06,104265.13313100283,0.0017940957593964412
2012-09-07,103968.30984997695,-0.0028468124684877696
2012-09-10,104097.40212657934,0.0012416502373525874
2012-09-11,103955.66847920635,-0.0013615483621833846
2012-09-12,105459.9006685472,0.01446993907447904
2012-09-13,105042.30784033547,-0.003959730907808989
2012-09-14,105130.51253648229,0.0008397063807933592
2012-09-17,105168.28065181948,0.00035924979747505877
2012-09-18,105168.28065181948,0.0
2012-09-19,104743.6004398435,-0.004038101691345218
2012-09-20,104558.77472426585,-0.001764553775137756
2012-09-21,104348.9621602167,-0.0020066471188329165
2012-09-24,103690.63937027958,-0.00630885805003345
2012-09-25,103328.32532164971,-0.003494182800204726
2012-09-26,104042.70032419931,0.006913641543360429
2012-09-27,103865.08079955768,-0.0017071791109628974
2012-09-28,104039.18944205379,0.0016762962215580049
2012-10-01,104137.1859472946,0.0009419191534107086
2012-10-02,104517.746452613,0.0036544151050038626
2012-10-03,105277.41065608416,0.0072682795913091725
2012-10-04,105689.21829893143,0.003911642965769196
2012-10-05,105377.8960901418,-0.0029456382949969596
2012-10-08,104326.98831311589,-0.00997275345227016
2012-10-09,104368.79601767914,0.00040073719407830927
2012-10-10,103692.49918036023,-0.006479875816564474
2012-10-11,103166.56291862305,-0.005072076243647773
2012-10-12,104335.63749879957,0.011331913626885839
2012-10-15,104423.78817131257,0.0008448759659326508
2012-10-16,104423.78817131257,0.0
2012-10-17,104423.78817131257,0.0
2012-10-18,102529.5934120884,-0.018139494768343863
2012-10-19,102816.38442834637,0.0027971535506367217
2012-10-22,101599.0679481058,-0.011839712969958784
2012-10-23,100651.71242945774,-0.009324450881103988
2012-10-24,101349.5258295281,0.006932951096678152
2012-10-25,102181.4147850534,0.008208118870970796
2012-10-26,102777.51095229815,0.005833704382530413
2012-10-31,103757.69054118775,0.009536907245637848
2012-11-01,102992.42367015484,-0.007375519511289893
2012-11-02,102784.95321715267,-0.002014424416951702
2012-11-05,103103.14624886423,0.0030957160727536704
2012-11-06,101349.18924062495,-0.017011672990130528
2012-11-07,100395.86121827306,-0.009406370485001909
2012-11-08,100398.14383314953,2.2736145183444186e-05
2012-11-09,101051.29218876698,0.006505581982699888
2012-11-12,101372.38967021565,0.0031775692768860595
2012-11-13,99936.22001393899,-0.014167266461299734
2012-11-14,98926.67664442946,-0.010101876670627723
2012-11-15,99294.12733757116,0.0037143741769716148
2012-11-16,101083.45176895437,0.018020445713773373
2012-11-19,101073.04695763232,-0.00010293288505636172
2012-11-20,101824.91108706535,0.007438819270464591
2012-11-21,102981.57490151707,0.01135934028425254
2012-11-23,103158.8559917118,0.0017214835796039553
2012-11-26,102448.52063531741,-0.00688583980081603
2012-11-27,103250.01014586155,0.007823339034803214
2012-11-28,103762.50356409031,0.004963616153690964
2012-11-29,103784.17908860413,0.00020889554289169613
2012-11-30,102905.80767106776,-0.008463442359422332
2012-12-03,102961.09770387334,0.000537287778570317
2012-12-04,102775.63325131578,-0.0018013060922385203
2012-12-05,103057.11468562606,0.002738795426557772
2012-12-06,103511.50783980722,0.0044091391027905056
2012-12-07,103842.53839562419,0.003198007281753235
2012-12-10,104731.63041807503,0.008561924970126712
2012-12-11,104669.98861139844,-0.0005885691498406229
2012-12-12,104321.45509174082,-0.0033298324025963664
2012-12-13,103930.24435916136,-0.003750050574308261
2012-12-14,103930.24435916136,0.0
2012-12-17,104590.76097827645,0.006355384067341221
2012-12-18,103850.04843287788,-0.007082007420831361
2012-12-19,104595.76177541987,0.007180673998664133
2012-12-20,103957.75840617211,-0.006099705747328699
2012-12-21,103852.39022967707,-0.0010135672229807824
2012-12-24,102894.4737655025,-0.009223826837842354
2012-12-26,102921.56738251117,0.00026331459812354305
2012-12-27,101883.21804100949,-0.010088743962114675
2012-12-28,103244.93940640522,0.01336551192216575
2012-12-31,106263.61591868702,0.029238009433075782
2013-01-02,106221.90537922931,-0.0003925194818293679
2013-01-03,106686.80767166798,0.004376708276686259
2013-01-04,106627.22830963387,-0.0005584510712651537
2013-01-07,105760.28353839788,-0.008130613399407594
2013-01-08,105715.06582363341,-0.0004275491068256089
2013-01-09,107160.07856788924,0.013668938603950664
2013-01-10,107316.40162215616,0.001458780698521878
2013-01-11,107225.78387525013,-0.0008443979255389425
2013-01-14,107393.78412043503,0.0015667896201193797
2013-01-15,107084.04405983942,-0.0028841525897649782
2013-01-16,107781.59716537301,0.00651407136943557
2013-01-17,108296.57054578283,0.004777934210973658
2013-01-18,108804.97718534985,0.00469457746450124
2013-01-22,109133.60706431148,0.00302035704122058
2013-01-23,112581.09936181855,0.03158964859903791
2013-01-24,114497.93860172306,0.017026297049596906
2013-01-25,113863.41950181038,-0.00554175129842146
2013-01-28,115105.75942588039,0.010910790572649733
2013-01-29,114578.73419109425,-0.0045786174159729845
2013-01-30,113852.42903011112,-0.006338917654403486
2013-01-31,114890.93531393564,0.009121511878765887
2013-02-01,113921.0492297186,-0.008441798141575418
2013-02-04,115287.86556705595,0.011997926165349783
2013-02-05,115286.00880963203,-1.6105402028187958e-05
2013-02-06,114772.9444337366,-0.0044503611599793665
2013-02-07,115496.33655549103,0.006302810521447101
2013-02-08,115286.82098309867,-0.0018140451778890566
2013-02-11,115442.63943722098,0.0013515721293515526
2013-02-12,115234.19436945274,-0.0018056159213301727
2013-02-13,113701.49153298723,-0.013300764107843862
2013-02-14,114733.82405109396,0.009079322568140924
2013-02-15,114339.74744794157,-0.003434702943195589
2013-02-19,113462.79855198514,-0.007669676691875793
2013-02-20,113458.5776905308,-3.720039967447519e-05
2013-02-21,114922.04815379226,0.01289872033521533
2013-02-22,114173.70664169043,-0.006511731422506273
2013-02-25,115305.14968154735,0.009909838903695345
2013-02-26,116811.49235806438,0.013063967053312808
2013-02-27,116701.47323413726,-0.0009418518820893951
2013-02-28,117254.80189095088,0.0047414024988655
2013-03-01,118073.03683298732,0.006978263822384179
2013-03-04,119135.90634254976,0.009001797006931156
2013-03-05,119275.47115773101,0.0011714756656147072
2013-03-06,119094.88042319012,-0.0015140643150516558
2013-03-07,119553.99298246698,0.003855015074077528
2013-03-08,119871.00546332634,0.00265162603900535
2013-03-11,119596.9578793509,-0.002286187413847074
2013-03-12,119883.6609904719,0.002397244179155678
2013-03-13,119951.8125702843,0.0005684809693775603
2013-03-14,119951.8125702843,0.0
2013-03-15,121908.4903623717,0.016312198625101398
2013-03-18,122213.04128352962,0.0024981928678850336
2013-03-19,123626.6777333388,0.011566985282115638
2013-03-20,121747.21584854931,-0.015202720959981281
2013-03-21,122154.5664897667,0.003345872333738953
2013-03-22,121458.16386236434,-0.00570099544711411
2013-03-25,122344.62015896113,0.007298449675242106
2013-03-26,121545.62309184344,-0.006530708633363247
2013-03-27,121666.33694989559,0.0009931567668293915
2013-03-28,121157.93066808944,-0.004178693092531628
2013-04-01,122901.31654077552,0.014389366532365482
2013-04-02,121313.83534764619,-0.012916714302264154
2013-04-03,122100.01710329056,0.0064805613753075395
2013-04-04,121984.44281966366,-0.0009465541968691265
2013-04-05,122766.58439703347,0.0064118141567127565
2013-04-08,123785.10376798031,0.008296389249153433
2013-04-09,125554.64536604755,0.014295270951050851
2013-04-10,125125.09432328696,-0.003421227796934545
