date,model_base,model_best,equal_weight,spy,quant_composite
2011-03-17,-0.0011465174362994737,0.005005514327359075,0.003808094065037871,0.01323502922179065,0.005702779648877665
2011-03-18,0.015999720059335233,0.015135986575235922,0.0122903414999398,0.0036371987290280128,0.005504250079424622
2011-03-21,-0.0006852373015135527,-0.0027178983436897393,-0.002263170553740802,0.015498004524756137,0.02122020580231465
2011-03-22,0.005703200679272413,0.00679375099328657,0.005462938934215344,-0.003468522117052175,-0.003545799039242792
2011-03-23,0.009782607480883599,0.010598265410711367,0.012173489099634182,0.0028617096111278606,0.004343552140733342
2011-03-24,-0.002355695888400078,-0.0012789581281443438,0.0007372054874988112,0.009563506623690321,0.012338187209002371
2011-03-25,-0.004763972852379084,-0.004975774558261036,2.1240112445135146e-05,0.0030554551686030607,0.005589696507725783
2011-03-28,0.014112995471805336,0.014013133710250257,0.008146658386818748,-0.0024370392453769707,-0.003821712960609458
2011-03-29,0.007532354537397624,0.007661805410558978,0.008075769571524175,0.006718382141891688,0.009558153582502782
2011-03-30,-0.0008929954143241052,0.0022263196879066523,-0.0017037505445920897,0.006901425378846415,0.0088252085619277
2011-03-31,0.0065382385328644895,0.005094781710393727,0.005479433087242321,-0.0013557316628074467,0.002426094230953968
2011-04-01,0.0017396573650330538,0.00038547146832570447,-7.12473267966467e-05,0.004223399745051815,0.002459174379275453
2011-04-04,0.0016267745231743902,-5.860462551936506e-05,-0.000804751925502585,0.0008265402114087106,-0.0005296660714639301
2011-04-05,0.006532757729291917,0.004401472001336516,0.005335642885968454,-0.00015022367007899717,0.001405140116605308
2011-04-06,-0.0002382804814260452,-0.003159301530104131,-0.00226271512110543,0.0031521154499267734,0.0023403804414204865
2011-04-07,-0.0011590340582188219,0.0006540190079249444,-0.003942252998493368,-0.0025434114684789177,-0.003335743148290382
2011-04-08,-0.0013434121676255014,-0.00028435015119612143,-0.0009469262855102145,-0.0034505352400072686,-0.007602557529915621
2011-04-11,-0.008929095734492876,-0.008818026504013688,-0.0059140385150701896,-0.0030106042688829993,-0.006133530833941914
2011-04-12,-0.0009667425285442733,0.0007831686758436264,0.0006969961324775006,-0.007474085277288989,-0.009983647634477955
2011-04-13,-0.0009950784617103639,-0.0016341737471520902,-2.3878658122038844e-05,-7.605898158757896e-05,0.004927120705857435
2011-04-14,0.001872799586614265,0.0005891892982646822,0.0032888653415442527,0.0007607232059780866,0.0014305981195053552
2011-04-15,-0.011881318237796862,-0.01392498043132946,-0.01195786939491012,0.0036485598796991425,0.004443855976954181
2011-04-18,0.004060515051926761,0.004131355090066791,0.003488515740647689,-0.011209037019121681,-0.011793097769539573
2011-04-19,0.01442257787429673,0.01709519459400326,0.014950185349848854,0.005744641042646492,0.0032330450464780336
2011-04-20,0.003979498119887841,0.0016684461559634657,0.004641473729782812,0.01363190432628425,0.021532612250206196
2011-04-21,-0.00024338116225622157,0.0007814232725650073,-0.0023905594120467704,0.005108672313690832,0.007671849642468698
2011-04-25,0.004956518156070481,0.007172195182647557,0.008524039297417798,-0.0010461426551418018,0.0006342646566179777
2011-04-26,0.0019239242024281444,0.002136320678982884,0.00845361668388764,0.008605201149391117,0.00780043741195624
2011-04-27,0.004134483632001587,0.006089175591478126,0.002236206299605091,0.006528772843098496,0.006394158466325295
2011-04-28,0.0017476913053542376,-0.0006253901927266271,-0.00017908139583912834,0.003242992649543641,0.0015156528492730748
2011-04-29,0.0016559129280038166,0.008493803476775063,-0.0004533113337263623,0.002350770194230023,0.0013781117511551533
2011-05-02,-0.0013145534088835123,-0.00047214734368026265,-0.0028485955943166204,-0.0015391704579423848,-0.006776744588065764
2011-05-03,-0.0057808973826468,-0.0031001159688457854,-0.00554243032871929,-0.003597006926337798,-0.008698763044306168
2011-05-04,-0.00622168371337466,-0.006282645091414451,-0.006083245602380688,-0.006630755985487458,-0.007232071426769127
2011-05-05,0.005004428626853042,0.004516137990867719,0.005421143141179726,-0.009048545399670926,-0.005013422872142903
2011-05-06,0.00525360905448906,0.007246813282836229,0.005139665673240139,0.004415754406910333,0.004286202815044882
2011-05-09,0.006371590838534757,0.005337792728096247,0.007914906725446876,0.003875128961932983,0.007705739466938311
2011-05-10,-0.00896929371847364,-0.006159361213940428,-0.009049462713253732,0.008536216285701004,0.011916309014006421
2011-05-11,0.008239080020575785,0.008189703105017543,0.005791760543892768,-0.010524797174619405,-0.012869231751709787
2011-05-12,-0.006100127226818586,-0.004564051011402625,-0.008907267897998478,0.004760459183296595,0.007385899932500495
2011-05-13,-0.008086567126214505,-0.009506469456106425,-0.007274319146666167,-0.007699251158048703,-0.01288777931181223
2011-05-16,-0.0018628380210429895,-0.001783500310557429,-0.00015832755398941645,-0.006341206187100545,-0.015950177016266776
2011-05-17,0.009078770325140794,0.008532937506970484,0.007808300913735446,-0.0001503771842994439,-0.00018600902789950302
2011-05-18,0.00208373834611848,0.0016586376586928964,0.002528270018007353,0.008936074641251457,0.011849666858102736
2011-05-19,-0.008059449933352881,-0.009473287453874947,-0.005787584046154972,0.0023815360597181368,0.0025449642471137013
2011-05-20,-0.01539520989754237,-0.018211258167866617,-0.011864933118214021,-0.007944783844443748,-0.007433508884337248
2011-05-23,-0.0001022289608954453,-0.0021437019284348937,-0.0020160410742550007,-0.011600543193904023,-0.01634787800948545
2011-05-24,0.00742590003355872,0.011586436588549989,0.0036586638648852554,-0.0008332115209821467,-0.005470983663151241
2011-05-25,0.001520316676760558,0.0011820153013104575,0.002979370088091263,0.003334797554767732,0.008242679831133692
2011-05-26,0.004455280808906537,0.005331532235140914,0.004150935131727472,0.004607355808146973,0.009666878153716585
2011-05-27,0.0,0.017060624048113822,0.010766199877252804,0.003834534523167177,0.005967864163099579
2011-05-31,-0.02340481402841396,-0.05079830437898636,-0.022965291594711907,0.01041132862512173,0.01520969110611603
2011-06-01,-0.0013991565792821348,0.005351797211915255,-0.0002369976153441594,-0.022461447593047246,-0.026969703209740015
2011-06-02,-0.013000859360909093,-0.014448639936745167,-0.011545270992665667,-0.0010615962256632638,0.0008684614915974165
2011-06-03,-0.00825508672714932,-0.005401257425546646,-0.009547101046811564,-0.00994444102716252,-0.014826299220004668
2011-06-06,0.0035199989040847874,0.010861550457775593,0.0005076519299346617,-0.010581025617364181,-0.012303588890911876
2011-06-07,-0.007411271315504565,-0.023023696616292,-0.006291940108697062,-0.0006196993600082745,0.00029965662794573245
2011-06-08,0.0017911038768943402,0.003926992416381836,0.005619878019111323,-0.004187816731216043,-0.009165845103409287
2011-06-09,-0.01644445715937764,-0.015648961067199707,-0.012871916345750875,0.007631119906474915,0.003566148131398772
2011-06-10,0.0033768655681342356,-0.007949252612888813,0.001361715184232351,-0.013909935500486137,-0.015669916271584983
2011-06-13,0.010434037407627328,0.008490294060762972,0.011147743435013466,0.0007836577705038206,-0.001410171277833161
2011-06-14,-0.01678058218676597,-0.015477249352261425,-0.016430533516382725,0.012685937017279825,0.01714124801507244
2011-06-15,-0.000572299922350794,0.002341698412783444,-0.0002884485946434206,-0.01778547821815657,-0.018423485588881072
2011-06-16,-0.00025209329687641034,0.0031195959643810054,0.0007291053679300999,0.002204574335393117,-0.0007803041299536684
2011-06-17,0.004316127048514317,0.005800561071373523,0.005639114645221166,0.0029841374094807804,-0.0014381671718025069
2011-06-20,0.0201626802328974,0.015924706310033798,0.014567010124427843,0.005116020395330878,0.007204467009551907
2011-06-21,-0.009505723195616156,-0.005687020061304793,-0.005723630438929515,0.013703530294402855,0.021556507413394543
2011-06-22,0.005436754354741424,0.003424220578745007,6.843355328348229e-05,-0.006025452401261733,-0.007464782014706017
2011-06-23,-0.01129398488556035,-0.013839140092022717,-0.01080574687962919,-0.002875291065433494,0.006587473152857459
2011-06-24,0.008117307000793517,0.006901009101420641,0.009019699780290704,-0.01161334583640361,-0.011224920461322674
2011-06-27,0.009952631696010938,0.008673379312315956,0.012567567987666136,0.008910957436446765,0.011876699191653683
2011-06-28,0.0038703953789081423,0.003908279561437666,0.009647667107144469,0.013053023719058254,0.015179671796296867
2011-06-29,0.01074146950850263,0.00869083080906421,0.00892348495361385,0.008564225554643423,0.004434198425914304
2011-06-30,0.012434901297092439,0.013420705543830996,0.01554769427900243,0.009561991981381635,0.0103103208770291
2011-07-01,-3.648161691671703e-05,0.0003806631131737959,-0.001489287908755258,0.014776323470845787,0.015327390503930949
2011-07-05,0.0046215172391384845,0.0024085671291686596,0.0008040910449736934,-0.0008212752114556965,0.0037081071816691402
2011-07-06,0.0048464336199685945,0.0084518886404112,0.010717078720715466,0.0011955975779973649,0.0036555203336234854
2011-07-07,-0.005881217977912456,-0.007561896427068859,-0.00826510419230307,0.010375876220546587,0.014376108070850102
2011-07-08,-0.009641968045616525,-0.008510451077017934,-0.017175385517159317,-0.007092534060566091,-0.004387168537522301
2011-07-11,-0.0035856574555509723,0.0006474941503256562,-0.006464791997764815,-0.01808064642771756,-0.019694256654732345
2011-07-12,-7.709310201462361e-05,5.9512091241776784e-05,0.002465057780948638,-0.00431859601866158,-0.006616143514145079
2011-07-13,-0.0028940787364263084,-0.004934721026802435,-0.008112965578523777,0.003348252052407963,0.006551925403794567
2011-07-14,-0.00033677447936497634,0.0009596976335160433,0.003757171350361039,-0.0069022952290103134,-0.013755178226089793
2011-07-15,-0.008719672521692702,-0.007611716917017474,-0.009996488980475752,0.00580474468088954,0.009999341982651289
2011-07-18,0.017343700531637297,0.023031546827405693,0.016376002602966417,-0.008201158660704033,-0.010709581814260571
2011-07-19,-0.0033660950750345367,-0.0028725814365316185,-0.00024962382092546165,0.016231706175827032,0.022674117813737404
2011-07-20,0.008531786681851374,0.006587980268523098,0.014011793445998563,-0.0006027001054055292,-0.002964174745071879
2011-07-21,-0.0026426979078678415,-0.0018350297526922076,0.0016977887178811256,0.013871207044104272,0.007896244131759378
2011-07-22,-0.005433349752274809,-0.00460892003029585,-0.0062335595411563945,0.0006686501107009413,0.005825692185824183
2011-07-25,-0.0039467376715037975,-0.0028370481799356636,-0.004961605954718756,-0.005572790696342644,-0.006896132501531871
2011-07-26,-0.011874690921930598,-0.013757483329065144,-0.020280385717889794,-0.0037359892098495218,-0.002531675360871788
2011-07-27,-0.00104440358991269,-0.0012347684416454288,-0.0006126267835497858,-0.020475183685187748,-0.02783440898755435
2011-07-28,-0.0016020092225517148,-0.0016960156237473714,-0.004012620183877065,-0.0029096672328178252,4.7761309180327505e-05
2011-07-29,-0.006471621568198317,-0.006462594837648795,-0.004036495477081307,-0.006834809169016909,-0.0022589125628376117
2011-08-01,-0.022811970621114595,-0.02081525482935831,-0.023773066788381068,-0.00425287723399248,-0.005588290991685507
2011-08-02,0.006394107005326077,0.00849975716555491,0.008160559136310334,-0.025547372728297435,-0.02823455790297741
2011-08-03,-0.03959780600853263,-0.03989045713096857,-0.047533976289654,0.005418829795752922,0.008121075634479835
2011-08-04,0.0095990517642349,0.011899005598388612,-0.0008515196392983597,-0.046841568147304447,-0.0533934442397524
2011-08-05,-0.050067955162376165,-0.050884694606065754,-0.06567937424105982,-0.0014968539610183962,-0.011884647590584718
2011-08-08,0.03234371453290806,0.028562278905883434,0.048087207017145986,-0.06512304073468145,-0.07362511502620378
2011-08-09,0.0,0.0,-0.04758965877455569,0.046498771039214626,0.057438624823880735
2011-08-10,0.04946675987541676,0.05415038520097733,0.04699830933453977,-0.04417735368023634,-0.04493439095315144
2011-08-11,0.00853385631926358,0.002973869815468789,0.005943313499497028,0.044883868823498485,0.04699816325331163
2011-08-12,0.0232130057294853,0.028634377452544872,0.0204264453477076,0.006733009761474618,0.007525594461510687
2011-08-15,-0.010822270196513271,-0.019941070355707777,-0.008949996264904269,0.021164882912676486,0.02148704454295003
2011-08-16,0.00018499623402021823,-0.0006289501790888609,7.813893867561472e-05,-0.008539238917322667,-0.013428190533950779
2011-08-17,-0.04897468658164145,-0.0568034015595913,-0.04515318745266527,0.0006690873782011497,-0.0028264715517787864
2011-08-18,-0.012719050765736026,-0.009772076597437262,-0.012751876348404278,-0.0431186102790726,-0.052998599510571565
2011-08-19,-0.004037713428260759,-0.009058119426481426,-0.00044599471154362297,-0.016330663689113845,-0.017832220917458008
2011-08-22,0.03507233327254653,0.03462043348699808,0.036806040884105745,0.0007989697956434227,3.7495642932650064e-05
2011-08-23,0.06644236816465854,0.07144236816465854,0.015838970171077358,0.03291024427835798,0.04474847570453022
2011-08-24,0.07146351225674152,0.07146351225674152,-0.015124082012647784,0.014085151253528716,0.011326997490834545
2011-08-25,0.0073571406392147765,0.0073571406392147765,0.01578803056968697,-0.015244216495455265,-0.020444133050718183
2011-08-26,0.0648889634758234,0.0648889634758234,0.02806599549661261,0.014533910205288603,0.024467188613072177
2011-08-29,-0.02168343309313059,-0.02168343309313059,0.0031134190385371345,0.02873633450290769,0.037585960568729426
2011-08-30,0.005476941238157451,0.005476941238157451,0.004890926501160407,0.0026365825565104473,0.006197270351008699
2011-08-31,-0.03282036446034908,-0.03282036446034908,-0.01170660715965775,0.004437751379057442,-0.00021134341231870968
2011-09-01,-0.0683860033750534,-0.0683860033750534,-0.026053279596355866,-0.010472609467097271,-0.0152768406779058
2011-09-02,-0.030254815705120564,-0.030254815705120564,-0.006617187456007525,-0.025550093993462752,-0.03022799065451298
2011-09-06,0.05815480090677738,0.05815480090677738,0.03103321595981177,-0.007297167860768505,-0.0012938206260826868
2011-09-07,-0.01376515709285159,-0.01150964642413892,-0.010572042479868276,0.02820744695721422,0.03156196194078431
2011-09-08,-0.020096330554224547,-0.024832346523180605,-0.025922471757537577,-0.010391495837364206,-0.011462047120463947
2011-09-09,0.0059105137232108975,0.00443448251899099,0.009437694754035292,-0.026209406982025674,-0.025861071255634638
2011-09-12,0.012449911650037393,0.008754845696967094,0.011381919655363046,0.006469600107811058,0.010689695955856116
2011-09-13,0.013485000806394965,0.008479572157375517,0.01611516510902514,0.009171176780659485,0.014762849897261066
2011-09-14,0.00932506842073053,0.0011601948179304578,0.016369379949831075,0.013844026745944982,0.0161076647526609
2011-09-15,0.0021915688994340594,-0.001026478316634894,0.004973468443964638,0.017257317982899867,0.014435155446422487
2011-09-16,-0.016864566251751967,-0.01938550599734299,-0.010468112160167714,0.0059187404947567135,0.005353369729580559
2011-09-19,-0.0032845853478647765,-0.007032364187762142,-0.0028201090786868946,-0.009957282826324243,-0.008771630395573493
2011-09-20,-0.02523620139108971,-0.023178897681646046,-0.027862770645628844,-0.0011635835366125002,-0.00996731527759892
2011-09-21,-0.03940791148926946,-0.04188566590346164,-0.032519356717990215,-0.02945845427043703,-0.027204744226972888
2011-09-22,0.00725584463798441,0.005276401189621538,0.009351045697062492,-0.03232443461422996,-0.030217295723670823
2011-09-23,0.02149098507361487,0.027988144312985245,0.019747847389499917,0.006025499956928915,0.01043707742706601
2011-09-26,0.00723645964753814,0.003557462489698083,0.009759328593136947,0.02377963775229186,0.015258028909579502
2011-09-27,-0.023498374034534215,-0.026271628914400942,-0.019826806157887466,0.011183878599001273,0.015975790580111005
2011-09-28,0.0011519845807924853,0.00011462909169494796,0.004320159859915255,-0.02041853535707494,-0.02658150590271685
2011-09-29,-0.024098998500267046,-0.022028166532982143,-0.024161271399803338,0.007903198665343725,0.0027056685846323925
2011-09-30,-0.03491627993789734,-0.03647916253248695,-0.03005670191831538,-0.024989265641098046,-0.028201116810976257
2011-10-03,0.027853173454059292,0.035195427748840304,0.024538942741953652,-0.028457664486027046,-0.03859823349473751
2011-10-04,0.024025346402777363,0.026655089936684816,0.017855555266774042,0.021922969685881366,0.04141821025192938
2011-10-05,0.013336719656502825,0.006753662756457922,0.01952112337601902,0.018515439698050473,0.019706055444130954
2011-10-06,0.003967602306511253,0.006936906010378154,-0.008564729120216823,0.018090703955029985,0.01952087224386878
2011-10-07,0.02450123187154532,0.018482086434960368,0.03212745812150742,-0.006695438919467556,-0.01552033132004016
2011-10-10,-0.0032102738332469008,-0.005008117365650832,-0.00015013417500066203,0.03344594660606792,0.03920134710705625
2011-10-11,0.005380352764041163,0.003639369521988556,0.010663738969640846,0.0010033166582461561,0.006833423736838595
2011-10-12,0.004584558204805944,0.0013476855499902742,-0.0006777960743713789,0.008772048686775502,0.00960374113666207
2011-10-13,0.011546318494947628,0.005550188070628793,0.014674121296153437,-0.001987515951048846,0.00416403014288208
2011-10-14,-0.013017878914251924,-0.006059747375547885,-0.019594857641946403,0.017093852557670486,0.019169560948252506
2011-10-17,0.01660659142507939,0.00920037846954074,0.021201877187879924,-0.019091142473076195,-0.02291560500005302
2011-10-18,-0.007755099193309435,-0.0029410326911602173,-0.010955445510360307,0.01954594046575142,0.019461955007489262
2011-10-19,0.0011068615482770837,0.000737066843756474,0.0038730436856220037,-0.011828703133810015,-0.019401052955081544
2011-10-20,0.020646068407222634,0.0194259615149349,0.019251544864395113,0.004375225961637863,-0.0010935138112729836
2011-10-21,0.01830220792617183,0.017335354420356452,0.014587123863904757,0.018987499280880504,0.017117911114235773
2011-10-24,-0.03554351119091734,-0.012454839586280285,-0.022927738135300024,0.01226056878458115,0.026481166253005783
2011-10-25,-0.005926038604229688,0.003157988376915456,0.004821514897298827,-0.01944333884830196,-0.023859509050676853
2011-10-26,0.031466005394759126,0.02432454363733996,0.03667222306924692,0.01015829486232711,0.008007663065574544
2011-10-27,0.00927509319735691,0.0020996329141780737,0.0021046088504297054,0.03483516161966849,0.04017552854297035
2011-10-28,-0.02054895559995202,-0.015646012345678174,-0.023477382003141933,-0.0002333917755306114,-0.0017870690507992837
2011-10-31,-0.026614113897085193,-0.0233935484662652,-0.03000783941192773,-0.02410558130717677,-0.02168250478945921
2011-11-01,0.013342595286667347,0.012810388626530767,0.01626652416426398,-0.027888713652547192,-0.030729004396275905
2011-11-02,0.0,0.012688621819019318,0.022937847154905957,0.016311395053015376,0.016578978103172548
2011-11-03,-0.032814424437470735,-0.019008222967386246,-0.005848604548748794,0.01822738923154832,0.022805714347120865
2011-11-04,0.00032946886494755745,0.022746236994862556,0.004624226373702949,-0.00609895775017677,-0.005049564477387081
2011-11-07,0.012111041694879532,0.01935729756951332,0.01168838778970092,0.0062163685772052,0.0025414316760878353
2011-11-08,-0.039933557622134686,-0.03676765412092209,-0.035382138805523995,0.012830461440219043,0.013075171665542173
2011-11-09,-0.006406547501683235,0.00922879483550787,0.0071546522955540405,-0.03690945865461104,-0.041406238532710304
2011-11-10,0.020064537413418293,0.03283404931426048,0.022434884752397254,0.009418349231185896,0.003419407122808249
2011-11-11,-0.019456229172647,-0.008853034116327763,-0.009326221147221663,0.01882264362913677,0.022600095513399143
2011-11-14,0.01065586693584919,0.028826599940657616,0.005585780416387484,-0.009474276417903216,-0.010304049390004955
2011-11-15,-0.020962742157280445,-0.01578521728515625,-0.0182716047337469,0.004941621808482122,0.011909084553196836
2011-11-16,0.0,0.0,-0.01850999149954528,-0.01586245562976052,-0.016339104933907278
2011-11-17,0.0,0.0,-0.0024883019279748684,-0.01587712923491058,-0.018838829420698366
2011-11-18,-0.01681581309437752,-0.02891910246014595,-0.019687753550643214,-0.0010644802276601473,-0.003990019569962366
2011-11-21,0.02032468467950821,0.018326147459447384,-0.004024465942645185,-0.019019724869491883,-0.021514379764445646
2011-11-22,-0.02528468519449234,-0.021350855939090252,-0.02091850299057701,-0.0039279409239788565,-0.0025425753480881053
2011-11-23,-0.009319034405052662,-0.02209431165829301,-0.0029166572904389524,-0.022065528212179553,-0.02699737428475074
2011-11-25,0.03451861813664436,0.04946877248585224,0.030328583728361846,-0.0018872551830784179,-0.010218978161047332
2011-11-28,-0.007763565983623266,-0.018715679412707686,0.0004737489269695855,0.02896683023161528,0.04118937276859869
2011-11-29,0.024115895852446556,0.0224087992683053,0.04349591488879857,0.0028402320995497554,-0.004037769788074963
2011-11-30,0.01499207317829132,0.020081174559891224,-0.0007282050022284592,0.04114918313795091,0.047694269999203565
2011-12-01,0.0,0.0,0.0025717655237134994,-0.0001596539645815076,-0.00013622416021352723
2011-12-02,0.0,0.0,0.011838372882846943,-0.0008802821748404854,0.0006399238511239358
2011-12-05,0.0,0.0,0.0008807583434006913,0.010892175882778021,0.01404689209522203
2011-12-06,-0.006897627677768469,0.004723517620936036,0.004794211872881824,0.0003170529141143241,-0.0009293694414426179
2011-12-07,-0.03164144605398178,-0.028210628777742386,-0.02293617778366056,0.003721991538748304,-0.0010024197493622156
2011-12-08,0.014295058324933052,0.013841123320162296,0.016930949667399317,-0.02193599831833759,-0.023942060481342897
2011-12-09,-0.02483215741813183,-0.0215079253539443,-0.015375914728947655,0.01694198667227731,0.02308198747901613
2011-12-12,-0.027528930455446243,-0.03753501921892166,-0.010618689978812988,-0.014597088583636508,-0.012789243039894871
2011-12-13,-0.03892480954527855,-0.020293402660172433,-0.01188832122344583,-0.009338890623398655,-0.015911146960929157
2011-12-14,-0.008836375549435616,-0.0015049325302243233,0.003475765562665828,-0.010646325684721014,-0.01405645526631899
2011-12-15,0.0,0.0,0.0042973901860371335,0.003614067230629514,0.003278923440876824
2011-12-16,-0.009831818958424266,-0.01199419461679645,-0.013449397381918974,0.0014827249151450062,0.006479230416571502
2011-12-19,0.029524955386295914,0.030086813215166333,0.0313490418756896,-0.010691482644165418,-0.013570723401230944
2011-12-20,0.003951755788875745,0.006609835708513856,-0.0016074002441142667,0.03026004570713403,0.03488714566293627
2011-12-21,0.006376777011610102,0.005459455036907457,0.011344036458622406,0.0019366876312254533,-0.005120810862573433
2011-12-22,0.01219199332408607,0.010467508202418683,0.007374140846374583,0.008858455326617776,0.0074467818223732385
2011-12-23,0.0040814789419528095,0.002466449438361451,-0.0003089543077178262,0.0089409147616053,0.006201538621076086
2011-12-27,-0.013019954424817114,-0.014092770148999987,-0.012673900771063779,0.0007914080292672487,0.003340745663093836
2011-12-28,0.010534317954443395,0.008772510441485793,0.011177975441356429,-0.013123741042306514,-0.014873462346877142
2011-12-29,-0.005101252864551499,-0.0031934401355101726,-0.004058267026266549,0.010334243088528927,0.008637905938550516
2011-12-30,0.0,0.0019868835210800177,0.014082797347850343,-0.004915916459703684,-0.004125936286567933
2012-01-03,0.0,0.011395971290767193,0.00018615834786497192,0.015935889687422433,0.0178537122432888
2012-01-04,0.0009426627564826052,0.035915203392505646,0.004028442626301341,0.0015684235098960553,-0.0006254440993825883
