timestamp,symbol,side,qty,exec_price,notional,commission,cash_after
2026-02-27 11:43:00-05:00,QQQ,BUY,8.242892735838746,606.5831693115234,5000.0,5.0,94995.0
2026-02-27 11:45:00-05:00,QQQ,SELL,8.242892735838746,605.676929473877,4992.529962225337,4.992529962225337,99982.53743226311
